Columns: 3, Column Order: (0, 1, 2), Plaintext: eule_iefti gjn _r nh_
Columns: 3, Column Order: (0, 2, 1), Plaintext: eluei_etfig j n_ rn_h
Columns: 3, Column Order: (1, 0, 2), Plaintext: uel_eifet ignj r_ hn_
Columns: 3, Column Order: (1, 2, 0), Plaintext: leuie_tefgi  jn _r_nh
Columns: 3, Column Order: (2, 0, 1), Plaintext: ule_iefte gin jr _h_n
Columns: 3, Column Order: (2, 1, 0), Plaintext: luei_etfeg i nj r__hn
Columns: 7, Column Order: (0, 1, 2, 3, 4, 5, 6), Plaintext: einfri eju ht e__nlg_
Columns: 7, Column Order: (1, 2, 0, 4, 6, 3, 5), Plaintext: neiif ruejt  h_e_gn_l
Columns: 7, Column Order: (1, 2, 0, 4, 6, 5, 3), Plaintext: nei firuej  th_e__ngl
Columns: 7, Column Order: (1, 2, 0, 5, 3, 4, 6), Plaintext: neirif uejht  _e_lgn_
Columns: 7, Column Order: (1, 2, 0, 5, 3, 6, 4), Plaintext: neir fiuejh  t_e_l_ng
Columns: 7, Column Order: (1, 2, 0, 5, 4, 3, 6), Plaintext: neiirf uejth  _e_gln_
Columns: 7, Column Order: (1, 2, 0, 5, 4, 6, 3), Plaintext: nei rfiuej h t_e__lng
Columns: 7, Column Order: (1, 2, 0, 5, 6, 3, 4), Plaintext: neii fruejt  h_e_g_nl
Columns: 7, Column Order: (1, 2, 0, 5, 6, 4, 3), Plaintext: nei ifruej t h_e__gnl
Columns: 7, Column Order: (1, 2, 0, 6, 3, 4, 5), Plaintext: neiri fuejht  _e_lg_n
Columns: 7, Column Order: (1, 2, 0, 6, 3, 5, 4), Plaintext: neir ifuejh t _e_l_gn
Columns: 7, Column Order: (1, 2, 0, 6, 4, 3, 5), Plaintext: neiir fuejth  _e_gl_n
Columns: 7, Column Order: (1, 2, 0, 6, 4, 5, 3), Plaintext: nei rifuej ht _e__lgn
Columns: 7, Column Order: (1, 2, 0, 6, 5, 3, 4), Plaintext: neii rfuejt h _e_g_ln
Columns: 7, Column Order: (1, 2, 0, 6, 5, 4, 3), Plaintext: nei irfuej th _e__gln
Columns: 7, Column Order: (1, 2, 3, 0, 4, 5, 6), Plaintext: feinri  ejuht ne__lg_
Columns: 7, Column Order: (1, 2, 3, 0, 4, 6, 5), Plaintext: feinr i ejuh tne__l_g
Columns: 7, Column Order: (1, 2, 3, 0, 5, 4, 6), Plaintext: feinir  ejuth ne__gl_
Columns: 7, Column Order: (1, 2, 3, 0, 5, 6, 4), Plaintext: fein ri eju htne___lg
Columns: 7, Column Order: (1, 2, 3, 0, 6, 4, 5), Plaintext: feini r ejut hne__g_l
Columns: 7, Column Order: (1, 2, 3, 0, 6, 5, 4), Plaintext: fein ir eju thne___gl
Columns: 7, Column Order: (1, 2, 3, 4, 0, 5, 6), Plaintext: reinfi heju t le__ng_
Columns: 7, Column Order: (1, 2, 3, 4, 0, 6, 5), Plaintext: reinf iheju  tle__n_g
Columns: 7, Column Order: (1, 2, 3, 4, 5, 0, 6), Plaintext: ieinfr teju h ge__nl_
Columns: 7, Column Order: (1, 2, 3, 4, 5, 6, 0), Plaintext:  einfri eju ht_e__nlg
Columns: 7, Column Order: (1, 2, 3, 4, 6, 0, 5), Plaintext: ieinf rteju  hge__n_l
Columns: 7, Column Order: (1, 2, 3, 4, 6, 5, 0), Plaintext:  einfir eju th_e__ngl
Columns: 7, Column Order: (1, 2, 3, 5, 0, 4, 6), Plaintext: reinif hejut  le__gn_
Columns: 7, Column Order: (1, 2, 3, 5, 0, 6, 4), Plaintext: rein fiheju  tle___ng
Columns: 7, Column Order: (1, 2, 3, 5, 4, 0, 6), Plaintext: ieinrf tejuh  ge__ln_
Columns: 7, Column Order: (1, 2, 3, 5, 4, 6, 0), Plaintext:  einrfi ejuh t_e__lng
Columns: 7, Column Order: (1, 2, 3, 5, 6, 0, 4), Plaintext: iein frteju  hge___nl
Columns: 7, Column Order: (1, 2, 3, 5, 6, 4, 0), Plaintext:  einifr ejut h_e__gnl
Columns: 7, Column Order: (1, 2, 3, 6, 0, 4, 5), Plaintext: reini fhejut  le__g_n
Columns: 7, Column Order: (1, 2, 3, 6, 0, 5, 4), Plaintext: rein ifheju t le___gn
Columns: 7, Column Order: (1, 2, 3, 6, 4, 0, 5), Plaintext: ieinr ftejuh  ge__l_n
Columns: 7, Column Order: (1, 2, 3, 6, 4, 5, 0), Plaintext:  einrif ejuht _e__lgn
Columns: 7, Column Order: (1, 2, 3, 6, 5, 0, 4), Plaintext: iein rfteju h ge___ln
Columns: 7, Column Order: (1, 2, 3, 6, 5, 4, 0), Plaintext:  einirf ejuth _e__gln
Columns: 7, Column Order: (1, 2, 4, 0, 3, 5, 6), Plaintext: feirni  ejhut ne_l_g_
Columns: 7, Column Order: (1, 2, 4, 0, 3, 6, 5), Plaintext: feirn i ejhu tne_l__g
Columns: 7, Column Order: (1, 2, 4, 0, 5, 3, 6), Plaintext: feiinr  ejtuh ne_g_l_
Columns: 7, Column Order: (1, 2, 4, 0, 5, 6, 3), Plaintext: fei nri ej uhtne___lg
Columns: 7, Column Order: (1, 2, 4, 0, 6, 3, 5), Plaintext: feiin r ejtu hne_g__l
Columns: 7, Column Order: (1, 2, 4, 0, 6, 5, 3), Plaintext: fei nir ej uthne___gl
Columns: 7, Column Order: (1, 2, 4, 3, 0, 5, 6), Plaintext: reifni hej ut le_n_g_
Columns: 7, Column Order: (1, 2, 4, 3, 0, 6, 5), Plaintext: reifn ihej u tle_n__g
Columns: 7, Column Order: (1, 2, 4, 3, 5, 0, 6), Plaintext: ieifnr tej uh ge_n_l_
Columns: 7, Column Order: (1, 2, 4, 3, 5, 6, 0), Plaintext:  eifnri ej uht_e_n_lg
Columns: 7, Column Order: (1, 2, 4, 3, 6, 0, 5), Plaintext: ieifn rtej u hge_n__l
Columns: 7, Column Order: (1, 2, 4, 3, 6, 5, 0), Plaintext:  eifnir ej uth_e_n_gl
Columns: 7, Column Order: (1, 2, 4, 5, 0, 3, 6), Plaintext: reiinf hejtu  le_g_n_
Columns: 7, Column Order: (1, 2, 4, 5, 0, 6, 3), Plaintext: rei nfihej u tle___ng
Columns: 7, Column Order: (1, 2, 4, 5, 3, 0, 6), Plaintext: ieirnf tejhu  ge_l_n_
Columns: 7, Column Order: (1, 2, 4, 5, 3, 6, 0), Plaintext:  eirnfi ejhu t_e_l_ng
Columns: 7, Column Order: (1, 2, 4, 5, 6, 0, 3), Plaintext: iei nfrtej u hge___nl
Columns: 7, Column Order: (1, 2, 4, 5, 6, 3, 0), Plaintext:  eiinfr ejtu h_e_g_nl
Columns: 7, Column Order: (1, 2, 4, 6, 0, 3, 5), Plaintext: reiin fhejtu  le_g__n
Columns: 7, Column Order: (1, 2, 4, 6, 0, 5, 3), Plaintext: rei nifhej ut le___gn
Columns: 7, Column Order: (1, 2, 4, 6, 3, 0, 5), Plaintext: ieirn ftejhu  ge_l__n
Columns: 7, Column Order: (1, 2, 4, 6, 3, 5, 0), Plaintext:  eirnif ejhut _e_l_gn
Columns: 7, Column Order: (1, 2, 4, 6, 5, 0, 3), Plaintext: iei nrftej uh ge___ln
Columns: 7, Column Order: (1, 2, 4, 6, 5, 3, 0), Plaintext:  eiinrf ejtuh _e_g_ln
Columns: 7, Column Order: (1, 2, 5, 0, 3, 4, 6), Plaintext: feirin  ejhtu ne_lg__
Columns: 7, Column Order: (1, 2, 5, 0, 3, 6, 4), Plaintext: feir ni ejh utne_l__g
Columns: 7, Column Order: (1, 2, 5, 0, 4, 3, 6), Plaintext: feiirn  ejthu ne_gl__
Columns: 7, Column Order: (1, 2, 5, 0, 4, 6, 3), Plaintext: fei rni ej hutne__l_g
Columns: 7, Column Order: (1, 2, 5, 0, 6, 3, 4), Plaintext: feii nr ejt uhne_g__l
Columns: 7, Column Order: (1, 2, 5, 0, 6, 4, 3), Plaintext: fei inr ej tuhne__g_l
Columns: 7, Column Order: (1, 2, 5, 3, 0, 4, 6), Plaintext: reifin hej tu le_ng__
Columns: 7, Column Order: (1, 2, 5, 3, 0, 6, 4), Plaintext: reif nihej  utle_n__g
Columns: 7, Column Order: (1, 2, 5, 3, 4, 0, 6), Plaintext: ieifrn tej hu ge_nl__
Columns: 7, Column Order: (1, 2, 5, 3, 4, 6, 0), Plaintext:  eifrni ej hut_e_nl_g
Columns: 7, Column Order: (1, 2, 5, 3, 6, 0, 4), Plaintext: ieif nrtej  uhge_n__l
Columns: 7, Column Order: (1, 2, 5, 3, 6, 4, 0), Plaintext:  eifinr ej tuh_e_ng_l
Columns: 7, Column Order: (1, 2, 5, 4, 0, 3, 6), Plaintext: reiifn hejt u le_gn__
Columns: 7, Column Order: (1, 2, 5, 4, 0, 6, 3), Plaintext: rei fnihej  utle__n_g
Columns: 7, Column Order: (1, 2, 5, 4, 3, 0, 6), Plaintext: ieirfn tejh u ge_ln__
Columns: 7, Column Order: (1, 2, 5, 4, 3, 6, 0), Plaintext:  eirfni ejh ut_e_ln_g
Columns: 7, Column Order: (1, 2, 5, 4, 6, 0, 3), Plaintext: iei fnrtej  uhge__n_l
Columns: 7, Column Order: (1, 2, 5, 4, 6, 3, 0), Plaintext:  eiifnr ejt uh_e_gn_l
Columns: 7, Column Order: (1, 2, 5, 6, 0, 3, 4), Plaintext: reii nfhejt u le_g__n
Columns: 7, Column Order: (1, 2, 5, 6, 0, 4, 3), Plaintext: rei infhej tu le__g_n
Columns: 7, Column Order: (1, 2, 5, 6, 3, 0, 4), Plaintext: ieir nftejh u ge_l__n
Columns: 7, Column Order: (1, 2, 5, 6, 3, 4, 0), Plaintext:  eirinf ejhtu _e_lg_n
Columns: 7, Column Order: (1, 2, 5, 6, 4, 0, 3), Plaintext: iei rnftej hu ge__l_n
Columns: 7, Column Order: (1, 2, 5, 6, 4, 3, 0), Plaintext:  eiirnf ejthu _e_gl_n
Columns: 7, Column Order: (1, 2, 6, 0, 3, 4, 5), Plaintext: feiri n ejht une_lg__
Columns: 7, Column Order: (1, 2, 6, 0, 3, 5, 4), Plaintext: feir in ejh tune_l_g_
Columns: 7, Column Order: (1, 2, 6, 0, 4, 3, 5), Plaintext: feiir n ejth une_gl__
Columns: 7, Column Order: (1, 2, 6, 0, 4, 5, 3), Plaintext: fei rin ej htune__lg_
Columns: 7, Column Order: (1, 2, 6, 0, 5, 3, 4), Plaintext: feii rn ejt hune_g_l_
Columns: 7, Column Order: (1, 2, 6, 0, 5, 4, 3), Plaintext: fei irn ej thune__gl_
Columns: 7, Column Order: (1, 2, 6, 3, 0, 4, 5), Plaintext: reifi nhej t ule_ng__
Columns: 7, Column Order: (1, 2, 6, 3, 0, 5, 4), Plaintext: reif inhej  tule_n_g_
Columns: 7, Column Order: (1, 2, 6, 3, 4, 0, 5), Plaintext: ieifr ntej h uge_nl__
Columns: 7, Column Order: (1, 2, 6, 3, 4, 5, 0), Plaintext:  eifrin ej htu_e_nlg_
Columns: 7, Column Order: (1, 2, 6, 3, 5, 0, 4), Plaintext: ieif rntej  huge_n_l_
Columns: 7, Column Order: (1, 2, 6, 3, 5, 4, 0), Plaintext:  eifirn ej thu_e_ngl_
Columns: 7, Column Order: (1, 2, 6, 4, 0, 3, 5), Plaintext: reiif nhejt  ule_gn__
Columns: 7, Column Order: (1, 2, 6, 4, 0, 5, 3), Plaintext: rei finhej  tule__ng_
Columns: 7, Column Order: (1, 2, 6, 4, 3, 0, 5), Plaintext: ieirf ntejh  uge_ln__
Columns: 7, Column Order: (1, 2, 6, 4, 3, 5, 0), Plaintext:  eirfin ejh tu_e_lng_
Columns: 7, Column Order: (1, 2, 6, 4, 5, 0, 3), Plaintext: iei frntej  huge__nl_
Columns: 7, Column Order: (1, 2, 6, 4, 5, 3, 0), Plaintext:  eiifrn ejt hu_e_gnl_
Columns: 7, Column Order: (1, 2, 6, 5, 0, 3, 4), Plaintext: reii fnhejt  ule_g_n_
Columns: 7, Column Order: (1, 2, 6, 5, 0, 4, 3), Plaintext: rei ifnhej t ule__gn_
Columns: 7, Column Order: (1, 2, 6, 5, 3, 0, 4), Plaintext: ieir fntejh  uge_l_n_
Columns: 7, Column Order: (1, 2, 6, 5, 3, 4, 0), Plaintext:  eirifn ejht u_e_lgn_
Columns: 7, Column Order: (1, 2, 6, 5, 4, 0, 3), Plaintext: iei rfntej h uge__ln_
Columns: 7, Column Order: (1, 2, 6, 5, 4, 3, 0), Plaintext:  eiirfn ejth u_e_gln_
Columns: 7, Column Order: (1, 3, 0, 2, 4, 5, 6), Plaintext: nefiri ue jht _en_lg_
Columns: 7, Column Order: (1, 3, 0, 2, 4, 6, 5), Plaintext: nefir iue jh t_en_l_g
Columns: 7, Column Order: (1, 3, 0, 2, 5, 4, 6), Plaintext: nefiir ue jth _en_gl_
Columns: 7, Column Order: (1, 3, 0, 2, 5, 6, 4), Plaintext: nefi riue j ht_en__lg
Columns: 7, Column Order: (1, 3, 0, 2, 6, 4, 5), Plaintext: nefii rue jt h_en_g_l
Columns: 7, Column Order: (1, 3, 0, 2, 6, 5, 4), Plaintext: nefi irue j th_en__gl
Columns: 7, Column Order: (1, 3, 0, 4, 2, 5, 6), Plaintext: nerifi uehj t _el_ng_
Columns: 7, Column Order: (1, 3, 0, 4, 2, 6, 5), Plaintext: nerif iuehj  t_el_n_g
Columns: 7, Column Order: (1, 3, 0, 4, 5, 2, 6), Plaintext: neiifr uetj h _eg_nl_
Columns: 7, Column Order: (1, 3, 0, 4, 5, 6, 2), Plaintext: ne ifriue j ht_e__nlg
Columns: 7, Column Order: (1, 3, 0, 4, 6, 2, 5), Plaintext: neiif ruetj  h_eg_n_l
Columns: 7, Column Order: (1, 3, 0, 4, 6, 5, 2), Plaintext: ne ifirue j th_e__ngl
Columns: 7, Column Order: (1, 3, 0, 5, 2, 4, 6), Plaintext: neriif uehjt  _el_gn_
Columns: 7, Column Order: (1, 3, 0, 5, 2, 6, 4), Plaintext: neri fiuehj  t_el__ng
Columns: 7, Column Order: (1, 3, 0, 5, 4, 2, 6), Plaintext: neiirf uetjh  _eg_ln_
Columns: 7, Column Order: (1, 3, 0, 5, 4, 6, 2), Plaintext: ne irfiue jh t_e__lng
Columns: 7, Column Order: (1, 3, 0, 5, 6, 2, 4), Plaintext: neii fruetj  h_eg__nl
Columns: 7, Column Order: (1, 3, 0, 5, 6, 4, 2), Plaintext: ne iifrue jt h_e__gnl
Columns: 7, Column Order: (1, 3, 0, 6, 2, 4, 5), Plaintext: nerii fuehjt  _el_g_n
Columns: 7, Column Order: (1, 3, 0, 6, 2, 5, 4), Plaintext: neri ifuehj t _el__gn
Columns: 7, Column Order: (1, 3, 0, 6, 4, 2, 5), Plaintext: neiir fuetjh  _eg_l_n
Columns: 7, Column Order: (1, 3, 0, 6, 4, 5, 2), Plaintext: ne irifue jht _e__lgn
Columns: 7, Column Order: (1, 3, 0, 6, 5, 2, 4), Plaintext: neii rfuetj h _eg__ln
Columns: 7, Column Order: (1, 3, 0, 6, 5, 4, 2), Plaintext: ne iirfue jth _e__gln
Columns: 7, Column Order: (1, 3, 2, 0, 4, 5, 6), Plaintext: feniri  eujht ne__lg_
Columns: 7, Column Order: (1, 3, 2, 0, 4, 6, 5), Plaintext: fenir i eujh tne__l_g
Columns: 7, Column Order: (1, 3, 2, 0, 5, 4, 6), Plaintext: feniir  eujth ne__gl_
Columns: 7, Column Order: (1, 3, 2, 0, 5, 6, 4), Plaintext: feni ri euj htne___lg
Columns: 7, Column Order: (1, 3, 2, 0, 6, 4, 5), Plaintext: fenii r eujt hne__g_l
Columns: 7, Column Order: (1, 3, 2, 0, 6, 5, 4), Plaintext: feni ir euj thne___gl
Columns: 7, Column Order: (1, 3, 2, 4, 0, 5, 6), Plaintext: renifi heuj t le__ng_
Columns: 7, Column Order: (1, 3, 2, 4, 0, 6, 5), Plaintext: renif iheuj  tle__n_g
Columns: 7, Column Order: (1, 3, 2, 4, 5, 0, 6), Plaintext: ienifr teuj h ge__nl_
Columns: 7, Column Order: (1, 3, 2, 4, 5, 6, 0), Plaintext:  enifri euj ht_e__nlg
Columns: 7, Column Order: (1, 3, 2, 4, 6, 0, 5), Plaintext: ienif rteuj  hge__n_l
Columns: 7, Column Order: (1, 3, 2, 4, 6, 5, 0), Plaintext:  enifir euj th_e__ngl
Columns: 7, Column Order: (1, 3, 2, 5, 0, 4, 6), Plaintext: reniif heujt  le__gn_
Columns: 7, Column Order: (1, 3, 2, 5, 0, 6, 4), Plaintext: reni fiheuj  tle___ng
Columns: 7, Column Order: (1, 3, 2, 5, 4, 0, 6), Plaintext: ienirf teujh  ge__ln_
Columns: 7, Column Order: (1, 3, 2, 5, 4, 6, 0), Plaintext:  enirfi eujh t_e__lng
Columns: 7, Column Order: (1, 3, 2, 5, 6, 0, 4), Plaintext: ieni frteuj  hge___nl
Columns: 7, Column Order: (1, 3, 2, 5, 6, 4, 0), Plaintext:  eniifr eujt h_e__gnl
Columns: 7, Column Order: (1, 3, 2, 6, 0, 4, 5), Plaintext: renii fheujt  le__g_n
Columns: 7, Column Order: (1, 3, 2, 6, 0, 5, 4), Plaintext: reni ifheuj t le___gn
Columns: 7, Column Order: (1, 3, 2, 6, 4, 0, 5), Plaintext: ienir fteujh  ge__l_n
Columns: 7, Column Order: (1, 3, 2, 6, 4, 5, 0), Plaintext:  enirif eujht _e__lgn
Columns: 7, Column Order: (1, 3, 2, 6, 5, 0, 4), Plaintext: ieni rfteuj h ge___ln
Columns: 7, Column Order: (1, 3, 2, 6, 5, 4, 0), Plaintext:  eniirf eujth _e__gln
Columns: 7, Column Order: (1, 3, 4, 0, 2, 5, 6), Plaintext: ferini  ehjut nel__g_
Columns: 7, Column Order: (1, 3, 4, 0, 2, 6, 5), Plaintext: ferin i ehju tnel___g
Columns: 7, Column Order: (1, 3, 4, 0, 5, 2, 6), Plaintext: feiinr  etjuh neg__l_
Columns: 7, Column Order: (1, 3, 4, 0, 5, 6, 2), Plaintext: fe inri e juhtne___lg
Columns: 7, Column Order: (1, 3, 4, 0, 6, 2, 5), Plaintext: feiin r etju hneg___l
Columns: 7, Column Order: (1, 3, 4, 0, 6, 5, 2), Plaintext: fe inir e juthne___gl
Columns: 7, Column Order: (1, 3, 4, 2, 0, 5, 6), Plaintext: refini he jut len__g_
Columns: 7, Column Order: (1, 3, 4, 2, 0, 6, 5), Plaintext: refin ihe ju tlen___g
Columns: 7, Column Order: (1, 3, 4, 2, 5, 0, 6), Plaintext: iefinr te juh gen__l_
Columns: 7, Column Order: (1, 3, 4, 2, 5, 6, 0), Plaintext:  efinri e juht_en__lg
Columns: 7, Column Order: (1, 3, 4, 2, 6, 0, 5), Plaintext: iefin rte ju hgen___l
Columns: 7, Column Order: (1, 3, 4, 2, 6, 5, 0), Plaintext:  efinir e juth_en__gl
Columns: 7, Column Order: (1, 3, 4, 5, 0, 2, 6), Plaintext: reiinf hetju  leg__n_
Columns: 7, Column Order: (1, 3, 4, 5, 0, 6, 2), Plaintext: re infihe ju tle___ng
Columns: 7, Column Order: (1, 3, 4, 5, 2, 0, 6), Plaintext: ierinf tehju  gel__n_
Columns: 7, Column Order: (1, 3, 4, 5, 2, 6, 0), Plaintext:  erinfi ehju t_el__ng
Columns: 7, Column Order: (1, 3, 4, 5, 6, 0, 2), Plaintext: ie infrte ju hge___nl
Columns: 7, Column Order: (1, 3, 4, 5, 6, 2, 0), Plaintext:  eiinfr etju h_eg__nl
Columns: 7, Column Order: (1, 3, 4, 6, 0, 2, 5), Plaintext: reiin fhetju  leg___n
Columns: 7, Column Order: (1, 3, 4, 6, 0, 5, 2), Plaintext: re inifhe jut le___gn
Columns: 7, Column Order: (1, 3, 4, 6, 2, 0, 5), Plaintext: ierin ftehju  gel___n
Columns: 7, Column Order: (1, 3, 4, 6, 2, 5, 0), Plaintext:  erinif ehjut _el__gn
Columns: 7, Column Order: (1, 3, 4, 6, 5, 0, 2), Plaintext: ie inrfte juh ge___ln
Columns: 7, Column Order: (1, 3, 4, 6, 5, 2, 0), Plaintext:  eiinrf etjuh _eg__ln
Columns: 7, Column Order: (1, 3, 5, 0, 2, 4, 6), Plaintext: feriin  ehjtu nel_g__
Columns: 7, Column Order: (1, 3, 5, 0, 2, 6, 4), Plaintext: feri ni ehj utnel___g
Columns: 7, Column Order: (1, 3, 5, 0, 4, 2, 6), Plaintext: feiirn  etjhu neg_l__
Columns: 7, Column Order: (1, 3, 5, 0, 4, 6, 2), Plaintext: fe irni e jhutne__l_g
Columns: 7, Column Order: (1, 3, 5, 0, 6, 2, 4), Plaintext: feii nr etj uhneg___l
Columns: 7, Column Order: (1, 3, 5, 0, 6, 4, 2), Plaintext: fe iinr e jtuhne__g_l
Columns: 7, Column Order: (1, 3, 5, 2, 0, 4, 6), Plaintext: refiin he jtu len_g__
Columns: 7, Column Order: (1, 3, 5, 2, 0, 6, 4), Plaintext: refi nihe j utlen___g
Columns: 7, Column Order: (1, 3, 5, 2, 4, 0, 6), Plaintext: iefirn te jhu gen_l__
Columns: 7, Column Order: (1, 3, 5, 2, 4, 6, 0), Plaintext:  efirni e jhut_en_l_g
Columns: 7, Column Order: (1, 3, 5, 2, 6, 0, 4), Plaintext: iefi nrte j uhgen___l
Columns: 7, Column Order: (1, 3, 5, 2, 6, 4, 0), Plaintext:  efiinr e jtuh_en_g_l
Columns: 7, Column Order: (1, 3, 5, 4, 0, 2, 6), Plaintext: reiifn hetj u leg_n__
Columns: 7, Column Order: (1, 3, 5, 4, 0, 6, 2), Plaintext: re ifnihe j utle__n_g
Columns: 7, Column Order: (1, 3, 5, 4, 2, 0, 6), Plaintext: ierifn tehj u gel_n__
Columns: 7, Column Order: (1, 3, 5, 4, 2, 6, 0), Plaintext:  erifni ehj ut_el_n_g
Columns: 7, Column Order: (1, 3, 5, 4, 6, 0, 2), Plaintext: ie ifnrte j uhge__n_l
Columns: 7, Column Order: (1, 3, 5, 4, 6, 2, 0), Plaintext:  eiifnr etj uh_eg_n_l
Columns: 7, Column Order: (1, 3, 5, 6, 0, 2, 4), Plaintext: reii nfhetj u leg___n
Columns: 7, Column Order: (1, 3, 5, 6, 0, 4, 2), Plaintext: re iinfhe jtu le__g_n
Columns: 7, Column Order: (1, 3, 5, 6, 2, 0, 4), Plaintext: ieri nftehj u gel___n
Columns: 7, Column Order: (1, 3, 5, 6, 2, 4, 0), Plaintext:  eriinf ehjtu _el_g_n
Columns: 7, Column Order: (1, 3, 5, 6, 4, 0, 2), Plaintext: ie irnfte jhu ge__l_n
Columns: 7, Column Order: (1, 3, 5, 6, 4, 2, 0), Plaintext:  eiirnf etjhu _eg_l_n
Columns: 7, Column Order: (1, 3, 6, 0, 2, 4, 5), Plaintext: ferii n ehjt unel_g__
Columns: 7, Column Order: (1, 3, 6, 0, 2, 5, 4), Plaintext: feri in ehj tunel__g_
Columns: 7, Column Order: (1, 3, 6, 0, 4, 2, 5), Plaintext: feiir n etjh uneg_l__
Columns: 7, Column Order: (1, 3, 6, 0, 4, 5, 2), Plaintext: fe irin e jhtune__lg_
Columns: 7, Column Order: (1, 3, 6, 0, 5, 2, 4), Plaintext: feii rn etj huneg__l_
Columns: 7, Column Order: (1, 3, 6, 0, 5, 4, 2), Plaintext: fe iirn e jthune__gl_
Columns: 7, Column Order: (1, 3, 6, 2, 0, 4, 5), Plaintext: refii nhe jt ulen_g__
Columns: 7, Column Order: (1, 3, 6, 2, 0, 5, 4), Plaintext: refi inhe j tulen__g_
Columns: 7, Column Order: (1, 3, 6, 2, 4, 0, 5), Plaintext: iefir nte jh ugen_l__
Columns: 7, Column Order: (1, 3, 6, 2, 4, 5, 0), Plaintext:  efirin e jhtu_en_lg_
Columns: 7, Column Order: (1, 3, 6, 2, 5, 0, 4), Plaintext: iefi rnte j hugen__l_
Columns: 7, Column Order: (1, 3, 6, 2, 5, 4, 0), Plaintext:  efiirn e jthu_en_gl_
Columns: 7, Column Order: (1, 3, 6, 4, 0, 2, 5), Plaintext: reiif nhetj  uleg_n__
Columns: 7, Column Order: (1, 3, 6, 4, 0, 5, 2), Plaintext: re ifinhe j tule__ng_
Columns: 7, Column Order: (1, 3, 6, 4, 2, 0, 5), Plaintext: ierif ntehj  ugel_n__
Columns: 7, Column Order: (1, 3, 6, 4, 2, 5, 0), Plaintext:  erifin ehj tu_el_ng_
Columns: 7, Column Order: (1, 3, 6, 4, 5, 0, 2), Plaintext: ie ifrnte j huge__nl_
Columns: 7, Column Order: (1, 3, 6, 4, 5, 2, 0), Plaintext:  eiifrn etj hu_eg_nl_
Columns: 7, Column Order: (1, 3, 6, 5, 0, 2, 4), Plaintext: reii fnhetj  uleg__n_
Columns: 7, Column Order: (1, 3, 6, 5, 0, 4, 2), Plaintext: re iifnhe jt ule__gn_
Columns: 7, Column Order: (1, 3, 6, 5, 2, 0, 4), Plaintext: ieri fntehj  ugel__n_
Columns: 7, Column Order: (1, 3, 6, 5, 2, 4, 0), Plaintext:  eriifn ehjt u_el_gn_
Columns: 7, Column Order: (1, 3, 6, 5, 4, 0, 2), Plaintext: ie irfnte jh uge__ln_
Columns: 7, Column Order: (1, 3, 6, 5, 4, 2, 0), Plaintext:  eiirfn etjh u_eg_ln_
Columns: 7, Column Order: (1, 4, 0, 2, 3, 5, 6), Plaintext: nefrii ue hjt _enl_g_
Columns: 7, Column Order: (1, 4, 0, 2, 3, 6, 5), Plaintext: nefri iue hj t_enl__g
Columns: 7, Column Order: (1, 4, 0, 2, 5, 3, 6), Plaintext: nefiir ue tjh _eng_l_
Columns: 7, Column Order: (1, 4, 0, 2, 5, 6, 3), Plaintext: nef iriue  jht_en__lg
Columns: 7, Column Order: (1, 4, 0, 2, 6, 3, 5), Plaintext: nefii rue tj h_eng__l
Columns: 7, Column Order: (1, 4, 0, 2, 6, 5, 3), Plaintext: nef iirue  jth_en__gl
Columns: 7, Column Order: (1, 4, 0, 3, 2, 5, 6), Plaintext: nerfii ueh jt _eln_g_
Columns: 7, Column Order: (1, 4, 0, 3, 2, 6, 5), Plaintext: nerfi iueh j t_eln__g
Columns: 7, Column Order: (1, 4, 0, 3, 5, 2, 6), Plaintext: neifir uet jh _egn_l_
Columns: 7, Column Order: (1, 4, 0, 3, 5, 6, 2), Plaintext: ne firiue  jht_e_n_lg
Columns: 7, Column Order: (1, 4, 0, 3, 6, 2, 5), Plaintext: neifi ruet j h_egn__l
Columns: 7, Column Order: (1, 4, 0, 3, 6, 5, 2), Plaintext: ne fiirue  jth_e_n_gl
Columns: 7, Column Order: (1, 4, 0, 5, 2, 3, 6), Plaintext: neriif uehtj  _elg_n_
Columns: 7, Column Order: (1, 4, 0, 5, 2, 6, 3), Plaintext: ner ifiueh j t_el__ng
Columns: 7, Column Order: (1, 4, 0, 5, 3, 2, 6), Plaintext: neirif uethj  _egl_n_
Columns: 7, Column Order: (1, 4, 0, 5, 3, 6, 2), Plaintext: ne rifiue hj t_e_l_ng
Columns: 7, Column Order: (1, 4, 0, 5, 6, 2, 3), Plaintext: nei ifruet j h_eg__nl
Columns: 7, Column Order: (1, 4, 0, 5, 6, 3, 2), Plaintext: ne iifrue tj h_e_g_nl
Columns: 7, Column Order: (1, 4, 0, 6, 2, 3, 5), Plaintext: nerii fuehtj  _elg__n
Columns: 7, Column Order: (1, 4, 0, 6, 2, 5, 3), Plaintext: ner iifueh jt _el__gn
Columns: 7, Column Order: (1, 4, 0, 6, 3, 2, 5), Plaintext: neiri fuethj  _egl__n
Columns: 7, Column Order: (1, 4, 0, 6, 3, 5, 2), Plaintext: ne riifue hjt _e_l_gn
Columns: 7, Column Order: (1, 4, 0, 6, 5, 2, 3), Plaintext: nei irfuet jh _eg__ln
Columns: 7, Column Order: (1, 4, 0, 6, 5, 3, 2), Plaintext: ne iirfue tjh _e_g_ln
